,,GEOGRAPHY_CODE,HOUSEHOLD_TYPE,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,W06000024,"3 person (2 adults, 1 child) ",1743.472534,1732.87793,1716.677124,1701.579224,1687.650269,1674.903442,1665.617065,1655.867798,1647.125,1640.891968,1636.567261,1629.493286,1620.859741,1610.690552,1603.197754,1594.082886,1583.0625,1568.461792,1555.246704,1544.98877,1533.147827,1518.970215,1503.538208,1489.762573,1475.924316,1460.658081
,,W06000024,"3 person (1 adult, 2 children) ",510.811249,500.795319,490.31665,482.591156,474.288696,465.784821,459.315704,452.419678,445.551636,439.49292,433.15274,425.396027,416.623932,407.183624,399.053345,390.771484,381.637939,371.488861,362.730957,355.225098,347.666473,340.146088,332.470184,325.186066,318.444122,311.806152
,,W06000024,4 person (No children) ,832.622498,846.860352,863.83136,875.895935,888.781616,899.245483,905.992981,913.854004,922.065063,929.056458,934.8974,945.305176,957.910278,972.375549,987.208252,1002.454834,1020.736328,1042.00354,1060.413696,1075.570435,1091.857178,1108.469605,1122.151367,1134.065796,1145.963745,1157.448364
,,W06000024,"4 person (2+ adults, 1+ children) ",2394.505127,2376.087158,2355.037109,2338.499512,2320.986572,2304.130127,2293.26709,2280.67627,2264.766602,2250.603516,2236.262451,2220.60376,2201.681641,2180.289551,2161.661133,2142.061035,2120.162109,2095.065186,2071.544678,2049.538574,2026.036865,2001.091431,1974.126587,1949.309448,1926.564697,1903.316528
,,W06000024,"4 person (1 adult, 3 children) ",198.916916,196.161697,193.700302,192.315292,190.689209,188.773148,187.533234,186.176468,184.369415,182.392334,179.551926,176.711212,173.393143,169.984741,166.53154,163.251633,160.08046,156.500488,153.437027,150.65065,147.776123,145.049606,142.334152,139.452133,137.017853,134.695694
,,W06000024,5+ person (No children) ,128.192017,129.136902,130.381363,131.167999,132.103897,132.826813,133.078491,133.463135,134.13295,135.249619,136.038635,137.11409,138.462006,140.283081,141.978256,144.025391,146.459824,149.339706,151.764389,154.231094,157.124374,160.041,162.976456,165.560791,167.993515,169.980484
,,W06000024,"5+ person (2+ adults, 1+ children) ",1271.636108,1266.156982,1260.655518,1257.456665,1252.820557,1247.853149,1244.836792,1240.690308,1234.747803,1230.020386,1223.222168,1216.261475,1207.65271,1197.590942,1187.923462,1178.108032,1167.618896,1155.605347,1144.084351,1133.383301,1122.878662,1112.303711,1101.776123,1091.851563,1083.001831,1073.772095
,,W06000024,"5+ person (1 adult, 4+ children) ",64.924141,63.678112,62.313854,61.142994,59.851208,58.616959,57.526783,56.439503,55.325375,54.212772,52.915676,51.738079,50.465771,49.008816,47.606831,46.321205,45.021667,43.661278,42.471951,41.435295,40.377705,39.379776,38.391117,37.490376,36.632931,35.810146
,Caerphilly ,W06000018,All,75541.551254,75822.294617,76127.561096,76425.748749,76722.427979,77026.80658,77305.995178,77585.777954,77897.123016,78177.663239,78430.197296,78657.084656,78851.437958,79024.022369,79183.362549,79324.707062,79437.528076,79544.797516,79647.820953,79738.371795,79795.474518,79851.611938,79889.021729,79899.884765,79914.525941,79923.888
,,W06000018,1 person ,20816.244141,20993.412109,21182.525391,21370.126953,21568.050781,21783.34375,21989.320313,22193.685547,22448.324219,22686.439453,22888.228516,23078.435547,23225.238281,23364.378906,23508.103516,23646.134766,23767.279297,23891.595703,24063.109375,24209.269531,24317.267578,24436.630859,24534.931641,24610.662109,24706.945313,24815.160156
,,W06000018,2 person (No children) ,23443.582031,23565.884766,23714.650391,23852.148438,23970.880859,24092.625,24183.896484,24283.041016,24381.226563,24455.277344,24537.011719,24602.857422,24682.939453,24759.058594,24818.265625,24873.416016,24904.886719,24930.976563,24902.646484,24894.675781,24887.121094,24873.525391,24862.441406,24839.484375,24808.822266,24754.916016
,,W06000018,"2 person (1 adult, 1 child) ",3547.130859,3601.621338,3653.043457,3708.897217,3767.160156,3822.20752,3877.572266,3935.65332,3991.112061,4046.135498,4102.313965,4154.108398,4204.893066,4248.148926,4293.086914,4335.011719,4379.063477,4426.510742,4477.833008,4525.095215,4571.131348,4613.779297,4656.814453,4698.134277,4736.688477,4777.151855
,,W06000018,3 person (No children) ,5848.697266,5851.158203,5867.180176,5866.669922,5858.677734,5850.640625,5835.241699,5814.414063,5786.979004,5766.750488,5740.300781,5721.533691,5706.955566,5693.525879,5680.415527,5663.351074,5654.441406,5637.087891,5608.691895,5587.571777,5566.238281,5554.306641,5538.591309,5523.053223,5509.658203,5493.331543
,,W06000018,"3 person (2 adults, 1 child) ",5660.027344,5629.806152,5596.379395,5572.638672,5554.050781,5529.63623,5510.197754,5487.800293,5466.101074,5440.936035,5419.671387,5398.057129,5372.522461,5343.299316,5313.946777,5284.730469,5258.378906,5235.72998,5217.273926,5198.913574,5180.833496,5157.566895,5136.745606,5118.844238,5097.997559,5078.416504
,,W06000018,"3 person (1 adult, 2 children) ",1626.067017,1619.06543,1606.506836,1599.124878,1594.229126,1588.716431,1585.322876,1582.856079,1579.999146,1574.681519,1571.098267,1563.839966,1555.849731,1546.747559,1537.584351,1528.852905,1519.663696,1513.063843,1508.715698,1502.781128,1497.359741,1490.353638,1483.872681,1476.730591,1468.995239,1462.019531
,,W06000018,4 person (No children) ,1894.132324,1916.31311,1945.217896,1965.856812,1980.834717,1994.726074,2004.708984,2012.321533,2017.872925,2027.80835,2035.549072,2051.371826,2068.951904,2085.982422,2105.037842,2123.89917,2145.856689,2164.008057,2177.701904,2192.835205,2208.273193,2225.428955,2242.060547,2261.112549,2278.467041,2296.192871
,,W06000018,"4 person (2+ adults, 1+ children) ",7684.510254,7638.911621,7579.397461,7526.254883,7480.541992,7432.475586,7398.408691,7364.181641,7327.14209,7293.720703,7263.005371,7229.470703,7193.532227,7157.082031,7117.812012,7075.97998,7031.723633,6987.748535,6950.798828,6906.436035,6864.963379,6817.524414,6770.076172,6726.105957,6678.695313,6634.375
,,W06000018,"4 person (1 adult, 3 children) ",581.660278,578.066345,572.153076,568.572632,565.888367,563.655457,562.187622,561.53717,560.492371,558.572632,557.016052,553.501282,549.674072,545.645569,541.34845,537.269287,532.991028,529.551392,526.81543,523.609558,520.741272,517.623352,514.640991,511.375732,508.192596,505.137817
,,W06000018,5+ person (No children) ,318.650116,325.286316,332.45874,338.150574,343.034271,348.546509,353.432678,357.639771,362.059326,366.568665,370.284241,374.522919,378.925842,383.818176,388.840363,394.543762,400.747833,406.507141,411.368927,416.993744,422.696991,429.079926,434.954956,440.91391,446.346649,451.475281
,,W06000018,"5+ person (2+ adults, 1+ children) ",3864.873779,3839.54248,3808.21875,3780.046631,3754.198975,3727.950684,3706.373291,3685.798828,3661.939453,3640.613037,3619.574707,3597.996338,3575.614746,3555.044678,3532.800537,3510.411133,3486.625977,3461.251221,3437.3125,3409.946289,3383.891113,3356.244141,3329.586426,3304.571289,3280.15918,3257.572998
,,W06000018,"5+ person (1 adult, 4+ children) ",255.975845,263.226746,269.829529,277.261139,284.880219,292.282715,299.33252,306.848694,313.874786,320.159515,326.143219,331.389435,336.340607,341.290314,346.120636,351.106781,355.869415,360.766449,365.552979,370.243958,374.957031,379.548431,384.305542,388.896515,393.558105,398.138428
,Blaenau Gwent ,W06000019,All,30669.742165,30734.130482,30805.417824,30891.79842,30967.624718,31042.903435,31104.037472,31159.545052,31227.537712,31277.497005,31328.722,31363.690147,31382.368198,31380.376534,31365.930206,31358.356339,31334.102821,31309.601831,31283.002089,31242.422478,31206.307742,31166.095465,31118.477304,31074.570024,31028.827474,30978.58077
,,W06000019,1 person ,9867.500977,9953.527344,10042.726563,10153.868164,10264.65625,10361.951172,10454.713867,10542.458984,10654.818359,10740.512695,10830.99707,10902.017578,10961.638672,11006.483398,11047.395508,11096.742188,11129.043945,11167.664063,11227.695313,11270.563477,11320.907227,11363.029297,11399.881836,11447.307617,11498.526367,11543.400391
,,W06000019,2 person (No children) ,8878.333984,8895.026367,8917.552734,8941.602539,8950.960938,8976.876953,8983.837891,8985.637695,8987.588867,8992.214844,9000.825195,9012.951172,9017.521484,9017.069336,9005.692383,9004.444336,8997.751953,8986.783203,8954.722656,8917.761719,8886.985352,8857.658203,8822.923828,8785.098633,8738.506836,8697.001953
,,W06000019,"2 person (1 adult, 1 child) ",1474.285522,1485.775146,1496.434692,1507.586426,1518.522095,1527.17749,1537.161743,1550.802734,1561.516724,1572.769531,1582.704956,1591.778442,1599.48938,1604.070923,1607.216919,1606.733276,1607.480713,1610.725342,1612.148315,1615.081055,1617.647461,1620.610718,1624.623779,1628.325928,1632.843994,1635.934204
,,W06000019,3 person (No children) ,2460.022705,2469.111084,2479.009521,2484.050537,2482.019043,2485.476318,2483.895264,2476.782227,2463.467041,2450.540283,2441.939697,2436.275879,2429.981201,2426.067627,2419.925293,2418.752197,2421.565674,2419.385498,2419.273438,2420.239014,2418.461914,2420.822022,2423.631104,2424.544678,2425.180908,2423.553955
,,W06000019,"3 person (2 adults, 1 child) ",2226.034424,2221.307373,2218.801514,2212.871094,2208.276367,2202.14209,2200.204834,2201.426514,2201.705811,2203.869385,2201.77832,2197.30835,2193.832764,2187.877197,2183.5271,2174.296631,2164.068604,2154.425049,2142.134766,2132.41919,2120.509522,2108.939209,2097.310547,2083.469482,2071.114014,2058.794434
,,W06000019,"3 person (1 adult, 2 children) ",687.027344,679.551819,671.370789,664.215881,660.613159,654.876709,650.845459,647.874573,644.145813,641.342407,636.225281,629.44928,623.334106,616.714417,611.413391,604.694519,597.975037,591.872986,584.493835,577.961609,571.015381,563.658325,556.434631,548.987122,541.705994,534.388
,,W06000019,4 person (No children) ,718.946533,722.239441,725.08606,725.959473,722.802002,721.740051,718.954712,713.173401,707.521179,701.335938,697.16748,696.062317,694.013367,693.90979,693.705688,694.661194,697.189697,697.737366,701.145569,704.195251,705.724182,707.805237,710.77356,714.394836,717.967896,721.240173
,,W06000019,"4 person (2+ adults, 1+ children) ",2670.90332,2635.259277,2597.141113,2558.330078,2525.530762,2490.633789,2462.472656,2438.633789,2414.664063,2391.938965,2365.904541,2340.165771,2317.462891,2295.722412,2275.814697,2250.689453,2225.212891,2201.118896,2175.923096,2152.40332,2126.861816,2099.255859,2071.514648,2043.955689,2017.203735,1991.338501
,,W06000019,"4 person (1 adult, 3 children) ",200.524429,197.822449,194.634201,192.147339,191.59407,190.00087,188.84462,187.994003,186.886627,186.125702,184.473206,181.954224,179.625412,177.050064,175.141907,172.872437,170.462372,168.1884,165.414856,162.894943,160.334366,157.757156,155.246262,152.621353,150.038483,147.641922
,,W06000019,5+ person (No children) ,111.106491,111.28186,111.217545,110.861786,110.10955,109.537842,108.992622,108.099304,107.483528,106.956787,106.718796,107.117271,107.673965,108.687492,109.694351,110.77961,111.831863,112.760979,114.014381,115.15889,116.158768,116.987976,117.519615,117.867966,118.066147,118.171379
,,W06000019,"5+ person (2+ adults, 1+ children) ",1324.719238,1314.663452,1304.428955,1294.769409,1288.257813,1279.595825,1272.384766,1265.961182,1258.178711,1251.133667,1242.257324,1231.825806,1221.883789,1211.677246,1202.105591,1190.283691,1178.92981,1167.155884,1155.089966,1143.575073,1132.294922,1120.947144,1110.793091,1100.98999,1091.465088,1081.661987
,,W06000019,"5+ person (1 adult, 4+ children) ",50.337196,48.564869,47.014137,45.535694,44.282669,42.894325,41.729038,40.700645,39.560989,38.756802,37.730133,36.784058,35.911167,35.046631,34.297379,33.406807,32.590263,31.784166,30.945898,30.168938,29.406832,28.624319,27.824404,27.006731,26.208014,25.453871
,Torfaen ,W06000020,All,39050.880989,39176.371346,39323.412018,39453.0289,39582.966827,39720.080406,39841.035072,39963.336555,40092.753464,40208.45607,40316.200661,40406.18972,40489.205627,40551.474861,40603.960579,40653.102242,40692.756813,40726.059067,40742.629143,40751.936188,40756.786599,40754.407753,40745.387771,40727.538438,40700.740914,40673.096542
,,W06000020,1 person ,11512.392578,11616.750977,11736.291016,11847.842773,11964.771484,12087.475586,12198.328125,12306.953125,12438.261719,12557.258789,12669.775391,12765.041016,12859.091797,12943.602539,13027.475586,13114.914063,13196.84668,13271.948242,13360.921875,13440.490234,13507.408203,13571.477539,13636.792969,13693.148438,13744.735352,13798.027344
,,W06000020,2 person (No children) ,12063.076172,12081.96582,12123.125,12143.350586,12160.961914,12183.241211,12191.71582,12207.78418,12211.319336,12211.72168,12216.245117,12219.55957,12220.920898,12208.37793,12187.373047,12171.751953,12149.763672,12132.414063,12076.453125,12026.835938,11990.266602,11948.6875,11899.833984,11850.326172,11797.074219,11746.837891
,,W06000020,"2 person (1 adult, 1 child) ",1551.199219,1565.016724,1576.809937,1592.397827,1609.148804,1627.617676,1647.625488,1667.664795,1688.442627,1710.810303,1728.404053,1744.31189,1761.471313,1776.626831,1790.876709,1802.199341,1812.849854,1824.84082,1835.814575,1846.561401,1855.706177,1863.923218,1872.356079,1879.699219,1886.341553,1890.463745
,,W06000020,3 person (No children) ,2870.260498,2881.668701,2895.402344,2903.792725,2903.541992,2897.108398,2889.893311,2881.666748,2865.856445,2848.842529,2841.450439,2837.381592,2830.685791,2826.708008,2825.014404,2822.795898,2826.554688,2824.411865,2828.311279,2829.239502,2834.914063,2842.014404,2844.00415,2848.371826,2852.697998,2856.406982
,,W06000020,"3 person (2 adults, 1 child) ",2939.630127,2937.523438,2932.053955,2928.003174,2924.690186,2921.641602,2920.448242,2921.425537,2926.078369,2928.886719,2928.888916,2929.231689,2929.952148,2930.306396,2931.304932,2927.864014,2925.356445,2923.648438,2923.965088,2923.733154,2920.798096,2916.95044,2914.971436,2911.88794,2907.111328,2899.952393
,,W06000020,"3 person (1 adult, 2 children) ",825.854797,832.163391,836.073975,842.056335,849.942322,858.947815,868.568298,876.928772,886.922668,897.309875,903.624939,908.354187,913.899841,918.333252,921.702881,923.666992,924.750549,925.924011,927.376953,928.61261,928.72583,928.400574,928.284241,927.395691,926.51001,925.175598
,,W06000020,4 person (No children) ,910.860962,919.444336,927.984924,934.554382,937.163818,935.96051,933.91449,932.176208,929.36438,925.869385,925.382446,928.807678,929.231689,932.68811,937.432922,945.025391,954.064392,961.77478,969.676941,978.14325,985.949768,994.769226,1002.595886,1011.547852,1020.661194,1031.12207
,,W06000020,"4 person (2+ adults, 1+ children) ",3922.348145,3901.58252,3873.353271,3850.756592,3833.147461,3818.876953,3809.184326,3796.595703,3785.178955,3775.025635,3760.975098,3745.052979,3728.433105,3711.999023,3692.999268,3670.838867,3646.17334,3623.311035,3599.657471,3575.471924,3548.450928,3521.029297,3495.891602,3470.869873,3446.091065,3419.792969
,,W06000020,"4 person (1 adult, 3 children) ",275.551392,276.4599,276.956757,278.316956,280.507202,283.16687,286.230652,288.489716,290.488159,293.00061,294.348083,294.536774,294.611267,294.612,294.253021,293.341217,292.067383,290.971924,289.579803,288.164764,286.548218,285.257843,284.29599,283.082336,282.010071,280.94574
,,W06000020,5+ person (No children) ,163.341583,166.610443,169.678787,172.575668,174.744781,176.095734,177.641006,179.235611,181.132217,182.820923,185.295929,188.196579,191.028427,194.164139,197.572708,200.905182,203.987091,206.877609,209.962723,213.019775,216.265656,219.5578,222.63559,225.623734,228.891724,232.088333
,,W06000020,"5+ person (2+ adults, 1+ children) ",1917.393677,1899.162231,1878.793823,1863.350342,1848.984253,1835.15979,1823.386841,1811.028198,1797.008301,1784.839844,1770.725952,1755.848145,1741.231812,1726.669434,1711.87085,1695.190674,1677.21228,1658.153198,1640.483643,1622.477173,1603.77417,1585.351074,1567.551025,1550.178589,1533.898804,1518.191406
,,W06000020,"5+ person (1 adult, 4+ children) ",98.97184,98.022865,96.888229,96.03154,95.36261,94.788261,94.098473,93.387962,92.700287,92.069778,91.084297,89.867622,88.647537,87.387199,86.084251,84.60865,83.13044,81.783081,80.425667,79.186462,77.978889,76.988838,76.17482,75.406769,74.717598,74.092072
,Monmouthshire ,W06000021,All,38993.939461,39166.133186,39354.983322,39536.174835,39709.716827,39883.141983,40055.078606,40217.816544,40388.216187,40541.055878,40676.406731,40806.890533,40927.148949,41032.651352,41123.897377,41200.607353,41263.371307,41305.364677,41343.324058,41350.462929,41337.523567,41310.612977,41261.328171,41190.421769,41101.843872,41002.28627
,,W06000021,1 person ,10967.217773,11076.630859,11199.749023,11317.392578,11440.144531,11563.179688,11684.977539,11806.59375,11943.785156,12062.915039,12164.839844,12270.232422,12367.540039,12469.947266,12573.827148,12678.09375,12775.318359,12859.474609,12990.097656,13079.139648,13152.806641,13221.081055,13271.964844,13306.960938,13329.167969,13349.771484
,,W06000021,2 person (No children) ,13894.318359,14007.717773,14134.05957,14258.000977,14364.847656,14468.978516,14575.432617,14668.658203,14761.25293,14849.239258,14934.90332,15016.166992,15101.724609,15164.119141,15209.202148,15235.102539,15257.814453,15271.589844,15233.673828,15202.103516,15164.575195,15120.329102,15068.714844,15008.414063,14941.397461,14866.582031
,,W06000021,"2 person (1 adult, 1 child) ",941.44281,930.768188,917.746094,907.896606,897.823303,890.483215,883.059814,875.825073,869.397095,863.187927,857.575623,853.254028,848.276001,843.354126,838.777283,834.742065,829.700378,825.822266,822.685974,820.716309,818.532471,815.75708,812.544861,809.445984,804.793884,799.980652
,,W06000021,3 person (No children) ,2708.904297,2730.773193,2759.751953,2775.118408,2787.663086,2794.892334,2801.884766,2802.641357,2797.00708,2791.671143,2782.476318,2770.031494,2757.633545,2741.338867,2725.36084,2706.748535,2688.859619,2669.272705,2647.703125,2625.859863,2605.740967,2588.096924,2572.345215,2558.640625,2548.611084,2539.780273
,,W06000021,"3 person (2 adults, 1 child) ",2615.031982,2597.000244,2576.982422,2557.07251,2539.204834,2527.386719,2513.340088,2502.156006,2490.807861,2480.043213,2470.130127,2459.098145,2443.680664,2431.733643,2419.390869,2410.775635,2400.730713,2390.62085,2380.510498,2371.049072,2361.218506,2349.840088,2338.245361,2328.085693,2318.845703,2307.622314
,,W06000021,"3 person (1 adult, 2 children) ",599.689819,598.83313,595.683899,595.309509,595.228333,596.215698,596.978455,598.872192,600.840698,602.356995,603.812195,605.804749,606.630249,607.771423,608.74176,610.493408,611.544861,612.788757,614.223572,616.680359,619.000427,620.858154,622.280945,623.556885,624.057556,624.048157
,,W06000021,4 person (No children) ,846.212036,863.536438,882.922729,895.635559,906.548096,914.351257,921.422302,925.949341,927.644958,928.989014,928.615479,927.423706,925.388489,923.570251,924.309387,924.97998,926.892761,928.763794,931.206909,931.823669,932.929688,934.252136,937.154419,940.641296,946.169678,951.398865
,,W06000021,"4 person (2+ adults, 1+ children) ",3965.60083,3917.599854,3860.109375,3812.94165,3771.376465,3732.035889,3692.658691,3661.045898,3630.393555,3603.50415,3581.923584,3560.131836,3538.39917,3519.887451,3499.991455,3482.602783,3463.070801,3444.49707,3427.041504,3412.577881,3398.085938,3381.98999,3365.98877,3349.214356,3330.595947,3311.914063
,,W06000021,"4 person (1 adult, 3 children) ",197.142242,197.815521,198.311539,199.42453,200.861618,202.296585,203.567047,205.28302,207.449722,209.009689,210.944183,212.767654,214.292206,215.640381,216.606262,217.602539,218.71759,219.563095,220.322174,221.283264,222.040497,222.722321,223.254532,223.622299,223.814255,223.791687
,,W06000021,5+ person (No children) ,214.193329,224.566635,235.671768,244.884094,252.990204,260.56543,267.743347,273.010071,277.727325,282.320679,285.451965,288.170746,291.604675,294.230469,297.87207,301.130157,304.6987,308.144836,312.162354,315.061646,317.977264,320.917542,324.099884,327.302856,330.893707,334.655914
,,W06000021,"5+ person (2+ adults, 1+ children) ",1964.324585,1940.569824,1913.184692,1890.67334,1869.699097,1847.896851,1827.727783,1809.774536,1792.054688,1776.877197,1763.625122,1750.619263,1737.968994,1726.281982,1714.374634,1702.257202,1688.961426,1676.852051,1665.018311,1654.634522,1644.22644,1633.549072,1622.650147,1611.504639,1599.616699,1588.185913
,,W06000021,"5+ person (1 adult, 4+ children) ",79.861397,80.321526,80.810257,81.825073,83.329605,84.859802,86.286156,88.007095,89.855118,90.941574,92.108971,93.189499,94.010307,94.776352,95.44352,96.078758,97.061646,97.9748,98.678154,99.53318,100.389534,101.219513,102.084351,103.032135,103.879929,104.554916
,Newport ,W06000022,All,62115.62323,62425.960724,62756.080505,63101.60141,63443.754028,63791.129807,64135.517349,64498.112396,64894.293488,65280.805756,65663.58728,66026.012131,66372.621323,66700.49234,67011.850052,67322.767151,67608.794098,67899.817642,68180.508622,68461.562013,68742.047713,69017.947938,69285.059036,69542.202194,69787.613663,70030.163864
,,W06000022,1 person ,19592.742188,19840.419922,20098.78125,20371.148438,20634.296875,20900.884766,21175.476563,21460.259766,21802.976563,22120.347656,22424.046875,22710.138672,22974.78125,23232.363281,23478.144531,23725.208984,23940.060547,24162.617188,24402.244141,24645.525391,24889.708984,25137.634766,25361.810547,25592.925781,25818.023438,26051.5
,,W06000022,2 person (No children) ,17646.386719,17674.263672,17710.457031,17750.683594,17790.035156,17825.193359,17833.921875,17854.994141,17855.566406,17871.451172,17905.257813,17933.154297,17971.929688,18006.048828,18033.972656,18063.818359,18096.410156,18131.232422,18137.916016,18131.882813,18126.800781,18107.841797,18106.662109,18076.189453,18039.287109,17992.375
,,W06000022,"2 person (1 adult, 1 child) ",2925.127197,2956.211914,2986.660645,3016.206299,3048.758789,3083.612305,3121.656982,3159.923828,3202.447998,3243.519043,3284.980469,3325.164551,3360.623291,3390.544189,3420.518311,3451.125244,3482.015381,3514.469238,3548.997803,3589.222168,3628.682861,3668.331055,3708.114258,3748.924561,3787.220459,3823.217041
,,W06000022,3 person (No children) ,4047.09375,4060.892822,4078.912354,4096.766113,4104.747559,4109.04248,4109.240723,4110.536621,4099.814453,4090.857178,4080.505859,4069.484375,4061.427979,4053.13501,4043.313721,4035.400635,4029.43042,4019.883057,4004.094971,3987.558838,3974.74585,3968.011963,3961.89624,3962.949951,3967.003174,3973.758545
,,W06000022,"3 person (2 adults, 1 child) ",4201.284668,4185.868652,4171.833984,4155.905762,4144.98291,4135.622559,4130.990723,4128.631836,4126.964355,4125.689453,4121.390137,4116.867676,4109.736816,4102.446777,4093.868896,4085.562256,4078.546143,4071.406006,4066.888916,4066.361572,4063.800537,4060.642822,4056.418213,4051.690674,4047.062256,4040.458008
,,W06000022,"3 person (1 adult, 2 children) ",1275.558594,1252.726807,1230.471069,1208.6698,1189.800903,1172.924316,1157.050903,1141.620972,1129.098999,1115.840332,1101.919678,1087.800293,1073.227417,1057.413696,1042.60498,1027.346436,1012.175842,997.914124,983.941834,972.022034,960.279541,948.185852,936.350159,925.138916,913.374512,901.811523
,,W06000022,4 person (No children) ,1450.859497,1474.949951,1499.927734,1524.361938,1544.130859,1560.349365,1574.661743,1586.991577,1594.379883,1603.039307,1614.988892,1628.456787,1642.183228,1659.12915,1675.455933,1693.212891,1713.566406,1731.458984,1749.846314,1766.81958,1784.568481,1804.865601,1824.726074,1845.203857,1865.950684,1886.076294
,,W06000022,"4 person (2+ adults, 1+ children) ",6035.101563,6020.766602,6004.914551,5987.427734,5977.300293,5972.268555,5977.857422,5981.231445,5989.046875,5996.348633,5998.848633,6003.929688,6007.489258,6007.219238,6007.963379,6004.079102,5998.90918,5993.805176,5989.711426,5987.824707,5982.557129,5974.779297,5965.976074,5959.166016,5952.181641,5944.621582
,,W06000022,"4 person (1 adult, 3 children) ",570.143738,568.675781,567.031677,565.959106,566.782043,568.845154,571.426208,574.361511,578.366943,581.641296,583.231567,584.274231,585.035645,584.062561,584.022583,583.635437,583.061707,583.150513,583.517212,584.326782,585.503601,586.156494,586.441467,586.849976,587.5401,587.922424
,,W06000022,5+ person (No children) ,514.409058,538.677551,561.466309,584.759827,605.916809,625.912354,645.238281,661.348999,675.474609,690.806396,709.194885,729.494751,751.231445,777.985962,805.049988,831.742981,858.839417,884.235779,909.569946,930.428284,950.724915,971.270691,990.90271,1010.696228,1030.92273,1052.890015
,,W06000022,"5+ person (2+ adults, 1+ children) ",3617.679443,3615.571289,3610.933594,3607.388428,3606.948242,3608.564209,3612.117432,3614.332764,3617.719971,3620.473389,3619.962646,3619.647705,3619.123291,3616.610107,3615.535156,3612.400391,3608.956787,3605.091797,3601.394287,3598.86792,3595.508545,3592.567871,3589.54834,3587.616699,3585.557861,3583.428711
,,W06000022,"5+ person (1 adult, 4+ children) ",239.236816,236.93576,234.690308,232.324371,230.053589,227.910385,225.878494,223.878937,222.436432,220.791901,219.259827,217.599106,215.832016,213.533539,211.399918,209.234436,206.822113,204.55336,202.385757,200.721924,199.166489,197.659729,196.212845,194.850082,193.4897,192.104721
